pct_morena2018,ing_lab2022,ing_gob2022,cambio_mor,cambio_ing_gob,cambio_ing_lab,gob_estado
49.843006,10.823617798494181,0.32725910120140533,-1.8397361,4.513089,4.851085,PAN-PRI-PRD
44.30181,12.87211564861945,0.6890956102080541,3.26882,184.85431,13.0404215,PAN-PRI-PRD
58.279335,15.789023302685148,0.9863895740035616,-3.5916805,146.17052,-10.40168,Morena-PT-PVEM
48.017864,32.38786878887235,1.054252216306552,1.3957053,1077.6687,9.202236,Morena-PT-PVEM
61.0488,16.17724903458206,0.7960031157386559,-1.5168846,41.424957,-10.274116,Morena-PT-PVEM
59.62606,16.3690804422691,1.1130142654788122,-3.6851943,121.090256,17.93973,Morena-PT-PVEM
65.51335,15.926935763795537,1.075446318222368,4.8985124,280.89978,28.945524,Morena-PT-PVEM
59.66711,20.420815749119473,0.7158824101350801,-3.8298547,129.58565,-35.70614,Morena-PT-PVEM
69.72158,11.520427608506576,1.4395197263913568,-1.0215878,323.57675,-21.615187,Morena-PT-PVEM
55.596848,20.163538366475574,1.2986051920637292,-2.5632083,193.45747,-31.848364,Morena-PT-PVEM
68.84694,13.495384999601502,1.3094564359163858,-2.3914456,235.0341,-17.870844,Morena-PT-PVEM
62.797417,18.721283798679885,1.1351537395070732,-5.5059075,258.63675,0.51427114,Morena-PT-PVEM
70.02328,14.347681215089308,0.9222173988077785,-4.2944727,265.72836,-11.775339,Morena-PT-PVEM
40.750237,39.53821616177017,0.7088020014324705,-10.536772,-21.170881,-44.704426,Morena-PT-PVEM
54.986412,19.918306611043118,1.057838962180457,-8.278951,223.33316,-5.517417,Morena-PT-PVEM
46.55017,23.536830032339832,0.7497589189460172,-5.104232,349.99805,-42.47354,Morena-PT-PVEM
56.669266,15.520399757571637,1.1261681121844997,-2.7127743,177.26576,12.590407,Morena-PT-PVEM
48.78946,8.617685012616542,0.7171718642422816,9.995389,25.852049,-18.755316,PAN-PRI-PRD
49.40677,13.116908460612832,0.828502763699387,17.480368,38.48303,26.325253,PAN-PRI-PRD
44.679676,13.88044492248432,0.5940706798347662,5.70108,63.2296,-6.544927,PAN-PRI-PRD
16.604631,12.322020615193463,0.5177965753180348,44.423992,13.808439,71.93767,PAN-PRI-PRD
57.105522,14.475821440183083,0.564241796868614,7.79323,72.892494,13.178426,PAN-PRI-PRD
41.105526,8.111711304418899,1.5441453857050458,19.169897,56.680717,-49.947906,PAN-PRI-PRD
50.989185,14.294841997485115,0.4871304663126026,10.725605,68.422386,12.271226,PAN-PRI-PRD
50.0,11.945560548364881,1.1603166695265843,18.426609,276.83456,39.600174,PAN-PRI-PRD
48.96157,11.926841610769161,0.5916578055454127,19.45885,68.63035,40.76329,PAN-PRI-PRD
51.04905,5.348558530402696,1.3893380613516682,19.873148,43.19187,29.25587,PAN-PRI-PRD
34.92881,13.220680256517458,1.13267485743977,21.60279,216.78119,-4.124295,PAN-PRI-PRD
53.70494,10.104230250888266,0.875891201321507,17.229568,-4.583112,-23.521194,PAN-PRI-PRD
36.35586,9.613084388064877,0.5405543121579136,12.022677,-8.554445,26.622673,PAN-PRI-PRD
31.278423,9.678204944191192,0.4768803677433447,13.534058,30.18362,-20.233946,PAN-PRI-PRD
34.049,13.230272645685611,0.37926432271450866,16.426498,29.642887,4.7719665,PAN-PRI-PRD
18.196802,8.639614317057651,0.7025495796372917,17.011984,8.626218,22.708307,PAN-PRI-PRD
34.12378,15.053360461697809,1.1854253447635215,19.031715,91.29164,138.64091,PAN-PRI-PRD
25.17778,12.525084509920612,0.3951014328118423,14.571783,-9.80895,63.338978,PAN-PRI-PRD
34.154747,20.664963008072753,0.2255098490171848,11.398154,-15.382941,14.712358,PAN-PRI-PRD
32.77846,15.652704821957322,0.6162633882287456,15.4093,68.825714,-8.882835,PAN-PRI-PRD
22.459198,17.042602796339274,0.3577897096863029,16.410189,81.700584,-13.235295,PAN-PRI-PRD
45.732224,14.169211222109219,0.5291941251697241,12.587375,160.36336,13.460412,PAN-PRI-PRD
40.460022,13.554756392551777,0.7816050996856901,25.178051,50.26887,60.941254,PAN-PRI-PRD
24.252592,10.274286180960564,0.41548736810408626,26.223476,-32.3237,-22.373158,PAN-PRI-PRD
20.130054,16.286043945193125,0.5130776362502995,14.899118,104.66963,38.14587,PAN-PRI-PRD
45.7385,18.12153188817916,0.15610164347358024,12.801844,-68.25319,24.127983,PAN-PRI-PRD
36.0627,13.036074347586455,0.2848200815188002,7.7455373,-14.321385,-10.162529,PAN-PRI-PRD
30.918344,12.907409205517029,0.9168274470010683,18.941149,151.96242,53.307175,PAN-PRI-PRD
35.735268,15.215087632304284,0.6850015119470189,18.574863,73.894844,-7.15074,PAN-PRI-PRD
28.762522,8.912293554125217,0.7589868581582672,27.991863,90.05612,29.343306,PAN-PRI-PRD
35.379753,5.261713619214095,0.6860853858383525,24.756523,55.02364,-39.3874,PAN-PRI-PRD
42.12151,11.760115392589354,0.4971071333366424,20.098219,27.078375,54.300392,PAN-PRI-PRD
32.858986,8.63423281560396,1.0200014111526965,26.003473,268.26044,22.507088,PAN-PRI-PRD
74.474625,10.307975043526302,0.6635368099866389,3.9364815,-1.0071112,17.337181,Morena-PT-PVEM
52.579433,3.366069914052565,1.7420313507078526,4.822445,76.67834,-45.08084,Morena-PT-PVEM
68.32593,3.3353534238394587,1.3208833546106664,10.156226,137.56082,-56.592987,Morena-PT-PVEM
69.264305,7.672960767946314,0.94756168792832,8.38849,87.84245,-1.8647387,Morena-PT-PVEM
63.445515,9.427505233414427,1.0032358158698431,6.75081,29.867682,-5.77224,Morena-PT-PVEM
74.25574,14.846678104093254,0.7815591205106789,-10.840875,157.40027,-9.370061,Morena-PT-PVEM
61.793198,7.6906817136974555,0.46331478215958705,12.165892,-21.94613,47.539402,Morena-PT-PVEM
48.138065,10.168699136276818,0.8234762994114768,7.846701,-35.55868,121.73176,Morena-PT-PVEM
34.356026,7.909963160912467,1.1546521562774197,3.9315343,25.799904,53.600864,Morena-PT-PVEM
43.26531,9.323881299980538,0.8571655953761794,-2.5975494,-23.852848,94.14289,Morena-PT-PVEM
67.33473,7.001837115356161,0.7718645930136337,25.927067,30.058485,-12.230738,Morena-PT-PVEM
62.58693,8.378527925614259,0.8679590256322088,7.083988,48.002327,44.855938,Morena-PT-PVEM
56.273537,6.722163794466707,0.5499566016008172,12.64624,-30.551355,-45.038685,Morena-PT-PVEM
44.29977,9.020360023405763,0.8148312951072731,24.11009,2.072651,-5.0243583,Morena-PT-PVEM
45.497982,4.831541448038259,1.0930622945055424,26.267666,-38.008194,0.9431646,Morena-PT-PVEM
44.56188,12.132516954298897,0.4597169579649935,16.145376,43.283,-3.5526469,Morena-PT-PVEM
73.96194,12.251445247303103,0.9798982459385854,2.1377206,178.7511,30.08821,Morena-PT-PVEM
30.727592,15.789994173886214,0.49038080289486624,31.010727,72.22646,2.8146794,Morena-PT-PVEM
53.081882,8.529908425917752,0.7140065116290368,13.71249,9.7832575,-31.202637,Morena-PT-PVEM
36.732056,8.400963246192227,1.001393429252681,19.668726,-4.7361956,89.00964,Morena-PT-PVEM
67.864136,16.414310542662868,0.7542585798479517,7.8138647,259.524,46.660313,Morena-PT-PVEM
57.079155,13.278530181402136,0.8287853237118672,31.338608,132.01668,4.168704,Morena-PT-PVEM
67.1264,3.5116532967254015,0.9388100930524197,6.8710384,-34.37851,-26.22163,Morena-PT-PVEM
64.91011,11.882455067855702,0.1792328165629168,-1.8788993,-41.515846,-1.7640802,Morena-PT-PVEM
58.867992,12.905410906717384,0.3838874700671925,7.414925,10.272343,17.620918,Morena-PT-PVEM
30.832947,14.197616672558382,0.47785086198795573,1.1294216,2.9887211,4.3972564,MC
55.13258,18.90018628832454,0.33315036585296004,-3.5164893,-8.84207,1.9449608,MC
54.26594,16.57609313458424,0.6570556612039985,-6.153646,146.40393,-16.53837,MC
48.498863,15.992461323617727,0.6185151257413269,0.31949282,-17.024544,60.44775,MC
58.94858,16.921925450525137,0.45051963199996914,-14.704397,421.63525,-0.45579612,MC
59.508938,20.504284166847455,0.0,-1.6132593,-100.0,43.80311,MC
45.386467,19.041624320173874,0.4413388614868688,-0.52562654,29.683167,10.232902,MC
56.862225,17.447287531095146,0.6003184729045564,8.276791,36.556156,-7.9557924,MC
37.64227,18.738116468057303,0.5712107718433417,-1.8176585,144.31091,-22.419144,MC
48.17457,6.656467677738408,0.7683191426068895,13.678667,-40.332638,-8.87403,Morena-PT-PVEM
34.8406,11.244833744398765,0.4314093186930695,27.2441,-13.361684,7.480633,Morena-PT-PVEM
48.552124,8.339113898834086,0.40963097604328147,5.952647,6.4333916,-17.642529,Morena-PT-PVEM
62.789703,9.803270237718746,0.3011838439841514,5.952835,394.32376,-21.487349,Morena-PT-PVEM
51.318336,16.777508149112695,0.8482871782097365,2.6104689,673.84125,-32.644287,Morena-PT-PVEM
49.33022,12.79308872044464,0.2968369751086999,4.741123,184.43611,32.826527,Morena-PT-PVEM
58.609043,20.263882722698806,0.6040798849016774,-1.2897968,119.341896,7.698226,Morena-PT-PVEM
55.00339,12.430022636491321,0.14815595308400545,2.543825,-42.385757,-16.136175,Morena-PT-PVEM
69.33434,12.26238278277075,0.34444597623541184,-6.5167007,36.26638,6.610629,Morena-PT-PVEM
35.763805,13.468546140668268,0.5720772899480382,29.773771,212.92535,18.254862,Morena-PT-PVEM
54.192204,15.860356724132753,0.5802943761506826,17.896616,,-49.827324,Morena-PT-PVEM
37.274395,15.128442125591352,1.0640703004800438,7.7546983,172.478,41.721176,Morena-PT-PVEM
40.896282,8.001691421700798,0.3938759655296294,12.787303,8.695775,-20.633207,Morena-PT-PVEM
63.963753,14.194986522376427,0.44107155091307143,7.885337,227.50923,0.14002897,Morena-PT-PVEM
35.737465,18.23569505680752,0.7223786141747538,28.464588,274.15363,2.8509862,Morena-PT-PVEM
46.762756,11.335961501338858,0.9945009912811081,4.274425,524.5213,-23.674387,Morena-PT-PVEM
60.19467,13.124330115631254,0.535144325582417,0.74473023,35.028915,67.59113,Morena-PT-PVEM
35.063328,13.848997452085015,0.5573653757144094,27.313545,191.90472,-43.86296,Morena-PT-PVEM
52.96917,8.005120224307207,0.3712938340610704,14.517528,-64.713165,-0.17800304,Morena-PT-PVEM
55.33517,10.394654781595564,0.5388140156393406,1.1938572,55.166424,16.399233,Morena-PT-PVEM
53.855938,8.178273647248552,0.3962854828756475,10.216588,104.044304,-32.058548,Morena-PT-PVEM
61.75193,17.965819512138133,0.6309128571571246,4.6455383,460.09286,12.623756,Morena-PT-PVEM
29.642946,16.297558866423028,0.4030066167626879,45.12383,-39.223724,-22.273558,Morena-PT-PVEM
60.708405,12.915554894770185,0.5335839685752292,8.305186,151.05356,5.4556265,Morena-PT-PVEM
51.661903,7.4939972594131765,1.3472698786706168,2.9007137,22.752354,-2.4037523,Morena-PT-PVEM
47.13708,10.80379416917357,0.39468653814595167,25.670052,237.512,-5.306857,Morena-PT-PVEM
62.886547,20.329275986636944,0.559629576271511,4.0751934,275.4813,44.279987,Morena-PT-PVEM
64.72754,12.083416470632777,0.5390202552955278,7.9302254,204.26596,38.662857,Morena-PT-PVEM
26.125443,8.795169656652378,0.7109509877381514,29.33107,-10.86642,1.7592887,Morena-PT-PVEM
45.409184,13.376948447553428,0.7184280549722756,10.044411,-19.598063,75.83517,Morena-PT-PVEM
80.97889,14.599303064504422,0.5440139145324712,-3.8817048,31.195961,66.06254,Morena-PT-PVEM
39.014793,17.965772567242603,0.7197556605174448,9.724962,223.86046,17.478287,Morena-PT-PVEM
64.793015,12.618732628538023,0.3796598283244738,9.855318,9.728489,18.229267,Morena-PT-PVEM
26.650038,13.712066094691457,0.5934710768705896,16.714186,81.20629,-30.1906,Morena-PT-PVEM
49.897255,18.89406867643229,0.40486368402100514,12.486982,103.43966,62.292324,Morena-PT-PVEM
